machine_hours,labor_hours,downtime_hours,machine_type,operator_skill,material_quality,shift_type,maintenance_status,production_line,ambient_temp_c,humidity_percent,output_units
205.74133099903392,128.26957932741593,14.023582672888185,Packaging,Trainee,Grade B,Night,Reactive,Line 2,30.049078656557185,53.835570681897146,5200.0
131.2976641823387,71.04861629010492,10.381913023973295,Packaging,Senior,Grade A,Day,Reactive,Line 3,19.38893898725275,59.881113772151394,4795.0
249.42995144218324,281.8606519066904,18.996109590549636,Packaging,Expert,Grade C,Rotating,None,Line 2,19.7594360977066,55.426580330565116,14173.0
223.96389531521572,112.54338163617629,44.778275859219285,Packaging,Expert,Grade B,Night,Reactive,Line 4,30.73540538118896,52.53465252547276,11226.0
379.93402989839456,,2.5406246987556846,CNC,Senior,Grade B,Night,Preventive,Line 3,29.812982046851058,40.27563980898581,14710.0
271.7684584305458,339.70298029598575,4.4258330539758735,Assembly,Senior,Grade A,Day,,Line 4,24.44529431069216,53.61679561794895,12871.0
200.3955517700154,396.02744566472353,33.859429713366694,Injection,Junior,Grade B,Day,Reactive,Line 1,24.020729284880144,39.48275690208848,8286.0
398.5233593216846,221.5175953710877,31.215585227122055,Injection,Junior,Grade B,Day,Reactive,Line 3,25.73919544836368,32.230574351385805,5866.0
247.9951865008801,390.88190969667414,28.444504400470045,Packaging,,Grade C,,Preventive,Line 3,26.352901898342722,48.691224547401106,2407.0
263.8928832489088,93.75509167804032,30.954536084877898,Injection,Senior,,Day,None,Line 1,21.559031846080266,31.247786937475205,4088.0
391.18907633864455,341.04892126089476,44.52233333214492,Assembly,Trainee,Grade C,Rotating,None,,,58.12724815109998,11680.0
141.4736513381042,169.52872185885113,34.5668423084069,Assembly,Junior,Grade B,Day,Preventive,,26.67570149794485,33.61962266700886,11007.0
482.60955942440245,171.33241171189522,27.418388454543642,Packaging,Senior,Grade C,Night,Reactive,Line 1,20.887743404967573,51.877682114343976,8483.0
582.0258936008647,136.71310199934112,4.905059678586179,Injection,Expert,Grade A,Rotating,Reactive,Line 4,31.983665326864955,79.00714186876138,9156.0
335.22982245886385,102.42779020125289,58.48626683839495,CNC,Trainee,Grade C,Day,None,Line 1,21.961152332088524,30.4940760309469,10957.0
371.1266384485328,199.19781552770093,14.360018902285528,CNC,Senior,Grade C,Day,None,Line 4,25.733813892307996,48.34272838281491,1757.0
280.01432449133165,,52.14947485309489,Packaging,Expert,,Night,Reactive,Line 1,25.758234312254398,63.66314279804502,14880.0
577.4934846856711,158.76653596622162,22.738662453605713,Assembly,Junior,Grade C,Night,Preventive,Line 3,24.320793197447454,37.945845230995296,2707.0
149.13114577091835,205.98943663294713,41.03618950797506,Injection,Expert,Grade A,Night,Preventive,Line 2,21.381608393480022,58.03668207850592,13969.0
503.0313674630253,122.26156876425044,27.2477827892305,Assembly,Trainee,Grade C,Day,Reactive,Line 3,25.91494301269727,42.909517930781135,9471.0
418.22143084183847,161.36326154914775,21.24976510516824,Packaging,Senior,Grade C,Night,Preventive,Line 3,19.27420181490155,41.138434579211285,7767.0
491.5780617638263,59.850825403016046,36.858303056718356,Assembly,Expert,Grade A,Night,None,Line 4,23.416965586697472,74.74917753729758,11846.0
574.2389797950175,384.17244254395416,32.16638496676683,Injection,Senior,Grade A,Rotating,Reactive,Line 3,21.139530730224052,40.16402394900801,1055.0
337.99920155849355,223.52879446374715,13.945944417777252,Assembly,Expert,Grade C,Rotating,Preventive,Line 1,19.73848883556525,48.827585538265126,11916.0
229.93178849178963,303.86241511784635,20.174507933501943,Packaging,Senior,Grade B,Rotating,Preventive,Line 2,30.956761032336203,38.47987524372786,8660.0
485.34605242430126,224.78422944687807,2.0626073184435745,CNC,Trainee,Grade A,Day,None,Line 3,27.79920080920583,44.194386987685874,7325.0
519.176663221796,317.27087537775225,11.615017721062644,CNC,Junior,Grade A,Rotating,None,Line 2,20.363604352775866,44.655334006118835,
436.8527224171588,232.27254786868193,20.14998056919737,Injection,Junior,Grade B,Day,Reactive,Line 4,31.29154204839323,46.33865118785333,1773.0
521.4808340176005,,58.32727857644399,Packaging,Expert,Grade A,Night,None,Line 3,21.023889514068607,62.05334684133626,1712.0
459.77020146488326,286.5283595635066,31.625336085937622,Packaging,Trainee,Grade A,Day,None,Line 2,21.29858569316134,67.12963715557673,14133.0
577.8859706544204,232.08266805680813,42.04777335801671,Assembly,Senior,Grade B,Day,Reactive,Line 1,19.86578525763086,55.53348597656192,10584.0
376.7541372705193,123.0113560487359,40.41602197579203,CNC,Trainee,Grade C,Night,Preventive,Line 2,28.18994389604076,60.5237990460442,9485.0
277.8461748651019,116.2651996894733,58.85327573155783,Injection,Trainee,Grade B,Rotating,,Line 1,25.992256056888543,70.66343734916606,3219.0
433.87064970659196,354.74984143650966,33.3399167597314,Injection,Expert,Grade C,Rotating,Reactive,Line 1,18.81551585380819,79.97803306702096,13006.0
115.93946160111524,83.44716973866207,35.12966563789317,Injection,Junior,Grade A,,None,Line 4,18.354199291809483,52.82529931718615,11780.0
339.1631692426166,241.32701891922338,18.00421060221693,Assembly,Trainee,,Night,,Line 2,25.457232828860228,,7159.0
482.1682648336289,220.91260857796158,37.5670701579271,Packaging,Expert,Grade C,Day,Preventive,Line 3,27.12143668691762,54.51850465142533,1562.0
167.86120210208162,327.42403270963507,45.463465317075965,Injection,Senior,Grade B,Night,None,Line 3,29.520230631222134,69.09998762457572,10516.0
288.2116891071037,88.74135593446682,6.195202840104336,Assembly,Junior,Grade A,Night,None,Line 3,24.69582093817755,58.66115225741534,7663.0
262.1490837434766,287.4273527725251,28.807483765883685,Injection,Junior,Grade B,Night,None,Line 3,27.4714267026268,74.20196126185829,1200.0
254.18389816515764,258.10640943864735,25.314012230754777,Assembly,Senior,Grade C,Night,Preventive,Line 2,28.271179253399247,52.43516008083797,
418.3258263217024,292.43074596797953,6.8150699843803135,CNC,Trainee,Grade C,Day,None,Line 4,26.582737701693482,64.79075006485853,6989.0
338.697960036623,263.6412464208999,20.47726726154274,Assembly,Junior,Grade C,Rotating,Reactive,Line 3,22.93102753314397,53.3157609609094,8994.0
494.6039585113162,242.5170587485968,32.110718409576045,Packaging,Trainee,Grade B,Rotating,Reactive,Line 3,19.846536762387004,72.85137006683459,5749.0
110.08169101744207,373.45656948569246,,CNC,Expert,Grade B,Night,Preventive,Line 1,27.065539623413024,79.71843395711915,7111.0
316.0328010189231,165.51672466439493,17.333663125164875,CNC,,Grade C,Day,Preventive,Line 2,28.761748645373594,42.1657495962956,13133.0
87.27933524772854,106.48754849614507,28.577975487987185,Injection,Junior,Grade A,Night,Preventive,Line 1,20.657579661155463,53.71694816036276,7477.0
194.8471035623716,326.3462064344155,44.04476813436182,CNC,Senior,Grade C,Day,None,Line 1,24.92813406714074,34.06283398801936,8867.0
483.1954524068136,86.688926747856,25.334864888742125,Assembly,Junior,Grade A,Night,Preventive,Line 4,23.56143538701736,37.049772220689455,6837.0
135.14648385711985,284.7001402706128,56.446386996825446,Packaging,Senior,,Rotating,Reactive,Line 3,20.879843057354428,76.45750911227859,3491.0
134.90122770239475,237.8416727726399,1.842369581779777,CNC,Expert,Grade A,Rotating,Reactive,Line 3,21.434384098065717,57.18068882454706,4357.0
288.7479806985539,40.462010762576895,15.613635509310448,Packaging,Expert,Grade B,Night,None,Line 2,21.327438076587466,49.755800861303086,9894.0
484.00964476763255,126.35040999173611,8.003474230548841,Assembly,Trainee,Grade A,Rotating,None,Line 1,23.86503336290711,63.57412646537766,6371.0
411.77189571758487,218.5254072149064,32.477440332120175,Assembly,Expert,Grade A,Night,None,Line 3,23.466466856644836,58.008064416005595,3191.0
486.5127457293947,158.6973735738636,10.642410478163299,Packaging,Senior,Grade C,Day,None,Line 4,25.758502251174814,,4676.0
105.7651828333988,193.6810393381917,44.51042558329911,Assembly,Senior,Grade A,Day,Reactive,Line 1,19.3049496580769,41.33072531300995,14996.0
373.1373681228757,256.4572136989837,55.101001115453954,Packaging,Expert,Grade A,Day,Reactive,Line 4,26.13750470265967,59.511987500455255,5002.0
315.7121859767595,303.0971883589884,12.43197933618372,,Senior,Grade C,Day,Preventive,Line 4,18.305845236057372,39.41327556057024,1704.0
545.9310912301953,94.43468386549404,54.40578645864966,Assembly,Senior,Grade B,Night,None,Line 4,21.603251796764493,,1792.0
463.41644419105194,141.84850867737833,37.90531362136649,,Senior,Grade A,Rotating,Reactive,Line 3,25.029932195712398,45.91937812335305,12602.0
300.65734514538724,269.13657419724404,11.77023881428667,CNC,Trainee,Grade B,Day,Reactive,Line 4,27.617108247385204,,2093.0
368.00154782285614,251.83863967914667,44.192728706998864,CNC,Trainee,,Rotating,Preventive,Line 4,28.79771873060436,31.84097204614144,12252.0
300.9133224548217,305.26534224420925,5.452420552914732,Injection,Junior,Grade B,Night,Reactive,Line 3,18.497858427729327,71.66331268113447,13281.0
309.396414409162,,41.52889351803255,CNC,Senior,Grade A,Rotating,Reactive,Line 3,25.524816431537914,61.048691811498,2738.0
409.7228281481066,158.85419081952784,51.6756793064525,CNC,Trainee,Grade B,Rotating,None,Line 3,22.96211229531674,32.018637877849294,14132.0
,219.72489886108312,57.02256120567485,CNC,,Grade B,Rotating,Preventive,Line 2,27.72872488403566,60.10194581941458,14171.0
253.25560327600758,358.5070386052834,3.2718670420318308,CNC,Senior,Grade C,Night,None,Line 1,21.972916669562878,51.300970237619325,1053.0
225.16264259091352,106.99232131071362,3.71613529234998,Assembly,Senior,Grade C,Night,None,Line 1,28.412130814784305,,13906.0
496.4172497048561,175.62812515440376,55.82429330000769,CNC,Junior,Grade C,Night,Preventive,Line 2,26.43131670971323,75.35993553315228,6999.0
569.8106253858914,343.0223682982282,47.37555433227063,Assembly,Expert,Grade C,,Preventive,Line 2,29.05541337204641,44.32465805988083,14412.0
,171.10991934264567,46.45603000212858,Packaging,Expert,Grade C,Day,None,Line 2,31.78151541299861,69.20850045280599,11109.0
120.09260711787506,188.40104886949328,44.55730375831147,CNC,Senior,Grade C,Day,None,Line 3,30.720203680298336,45.49014146604698,11484.0
128.64651096375417,154.92022374739673,43.039776955096364,Packaging,Trainee,Grade C,Rotating,None,Line 4,26.306062727847042,,4433.0
287.7862557361457,363.82918991389926,36.79337269832445,,Junior,Grade C,Day,None,Line 3,30.512670483711645,39.631917035241386,3673.0
285.3919271543974,278.802845377718,48.764402671631125,Injection,Junior,Grade B,Day,Preventive,Line 4,20.14325737996726,63.92445141412089,14856.0
156.00132517305443,115.160414815117,2.0503440467442613,Assembly,Junior,Grade C,Rotating,Reactive,Line 1,18.60249219690728,43.08427395133847,7619.0
,309.86831538465805,44.41812651289964,Injection,Senior,Grade B,Night,Preventive,Line 4,25.4638654986506,53.24291710114602,9364.0
340.0700775416965,53.86561323040608,34.97504999554444,Assembly,Junior,Grade A,Day,,Line 2,31.641176865944047,70.60640437378584,2914.0
,182.70706118779256,54.44754550532105,,Trainee,Grade C,Night,Preventive,Line 1,27.9363102641867,69.59564208536962,11293.0
131.33450842143756,367.5171125716614,56.18243044627496,Packaging,Expert,Grade A,Day,None,Line 4,22.271993650170835,72.77213046476949,13336.0
,288.3227623708825,14.479830497737066,CNC,Trainee,Grade C,Rotating,Reactive,Line 2,,38.05322566521127,6331.0
140.75496089037892,325.51446390723595,47.36760511439106,Packaging,Junior,Grade A,Rotating,Preventive,Line 4,18.558707983465823,59.34463811411712,6004.0
371.82198256255094,375.27344559328793,57.41992363791238,Injection,Expert,Grade B,Night,Preventive,Line 4,24.588674689246787,75.74199224213488,12096.0
280.2081301288675,318.83856148577854,15.998971004088371,Assembly,Junior,Grade C,Night,Preventive,Line 4,21.321579567786607,32.10250431510228,2189.0
558.2306580134955,71.89023167649671,51.065084584717624,Assembly,Junior,Grade B,Night,None,Line 1,18.688774121871237,,8643.0
297.8332530994378,123.03125333809098,35.19177943481997,CNC,Senior,Grade A,Night,Preventive,,21.498745329886596,,4452.0
399.50368479766354,219.99792812365067,23.699711148248163,CNC,Expert,Grade B,Rotating,Preventive,Line 2,28.114446038588756,63.48267976254871,6682.0
501.9041585498405,44.98880395703769,49.41656388217548,Injection,Junior,Grade C,Rotating,None,Line 4,25.71664295173465,65.87025220145492,14882.0
237.495588210247,264.8550931669677,52.217943688345215,Assembly,Junior,Grade B,Rotating,Reactive,Line 2,18.32808857602437,76.2792579145284,10027.0
346.1820200133199,276.6080727352946,16.958808401714073,CNC,Senior,Grade B,Night,Reactive,Line 3,23.736328544155946,55.439971121148254,1633.0
142.88879262496067,290.7214460346255,47.66777772407039,Packaging,Expert,Grade A,Rotating,None,Line 1,28.530395463470285,72.41155540452715,4781.0
305.04008680249865,240.06092749573355,2.979688933414142,Injection,,Grade A,Rotating,Reactive,Line 3,31.364465709886918,32.26590062998107,13711.0
275.4270883897792,202.85654986646827,25.059754964334648,,Junior,Grade C,Day,Preventive,Line 3,30.24100599202648,51.02713901286591,12772.0
302.6583178537859,347.9973424010529,4.1871157789602576,Assembly,Trainee,Grade A,Day,Preventive,Line 1,18.021276517219615,51.97594643344621,6602.0
135.85332776182867,316.2397782230498,17.630138325475624,CNC,Trainee,Grade B,Day,,Line 3,21.061827958375485,56.913923792181464,14539.0
287.16835468440047,260.4490301779674,57.02189667291909,,Trainee,Grade A,Night,Reactive,Line 2,20.9083163793864,54.067023738393004,10849.0
532.5387500456326,56.56492939842542,44.08424689355412,Injection,Senior,Grade C,Night,Reactive,Line 2,23.783324820388394,78.39807604414774,11963.0
567.2686489518392,289.814431264812,45.33597115101937,CNC,Trainee,Grade A,Rotating,None,Line 2,27.04056390359277,33.92697854240388,1844.0
205.69821807614176,240.93795609660907,8.06918295966237,,Trainee,Grade C,Rotating,Reactive,Line 2,20.14296685233768,43.25083309645631,11255.0
236.26066959920433,289.65612888116675,34.721154241949016,Assembly,Junior,Grade C,Night,None,Line 3,30.819501716076388,,2480.0
84.96937703945947,,23.33012558737088,Packaging,Senior,Grade B,Day,Reactive,Line 1,28.87963680750014,52.26512731045145,8752.0
140.10209103848868,319.7147661059499,44.05080927466468,Packaging,Expert,,Rotating,None,Line 3,23.870647122587005,58.55787260686925,13982.0
259.46221530659886,190.45740919019153,9.425142565053743,Packaging,Junior,Grade B,Day,None,Line 1,26.175908667838687,34.05127721542288,8540.0
436.25654852691866,362.0086517948524,16.915275027119513,Assembly,Junior,Grade C,Rotating,,Line 1,25.585228073954156,44.202543998120184,3913.0
231.94620082169513,77.44374889163264,53.91436646990619,CNC,Senior,Grade A,Day,Reactive,Line 3,26.151220779479075,31.982584933075792,2391.0
119.2065714318179,214.43774133336387,10.18677699446262,Injection,Senior,Grade A,Rotating,Preventive,Line 3,30.041613552493956,36.87524212438941,5748.0
,114.06556324661055,37.94472066371386,Packaging,Junior,Grade C,Day,Preventive,Line 2,20.801674952309426,61.66574088941021,13862.0
322.7179932601019,203.24914489442838,18.90911275132113,CNC,Junior,Grade C,Day,None,Line 1,27.57199556146194,68.18112319266322,10291.0
,167.3551276090555,4.913117170536212,Packaging,Junior,Grade A,Night,None,Line 1,19.498459201924806,73.50424384498805,8242.0
249.5330431263341,329.23628414278335,13.420943470846069,Assembly,Senior,Grade A,Rotating,None,Line 4,24.428295647046614,42.57321902731127,3856.0
,100.18094357763903,52.164559847896506,Assembly,Junior,Grade C,Day,None,,26.90174416527907,46.64319208015294,2438.0
543.2052542991571,255.5383487715697,54.632974657559004,CNC,Junior,Grade A,Night,Preventive,Line 2,18.17502325605498,58.46991887203286,8222.0
,186.33440407708304,25.19001559300308,Assembly,Expert,Grade A,Rotating,None,Line 1,19.512927696102803,34.184293173397265,10297.0
385.5084531361952,226.50705461612208,37.25405615867073,Injection,Trainee,Grade C,Night,Preventive,Line 4,19.27773477194681,70.33591300944471,14796.0
274.25250789766847,297.18525601970276,31.22988580158726,Assembly,Trainee,Grade C,Day,Preventive,Line 4,23.245696506416024,54.16460293544095,7923.0
122.9680120205121,168.55642610518856,,Injection,Trainee,Grade B,Rotating,Reactive,Line 1,26.708125396298268,78.27537763473192,5642.0
302.8415476988314,,20.687719103780967,Packaging,Trainee,Grade B,Day,Reactive,Line 2,31.943510426518905,35.865800451285494,1268.0
560.8124396454587,67.64896393718543,31.609229343118606,Assembly,Trainee,Grade A,Day,None,Line 4,21.557104394784034,36.664519047094885,1584.0
433.71182623471844,238.7013783734494,41.72172273915362,Injection,,Grade C,Night,Preventive,Line 4,19.903433440882253,47.42886420585357,8898.0
334.9142883262615,190.08552905424793,20.991370344250168,Packaging,Junior,Grade A,Day,Preventive,Line 4,23.806677077426663,40.33810996893443,5388.0
402.85930855348545,332.4241281778943,41.934892509933526,Packaging,Expert,Grade C,Rotating,Preventive,Line 3,20.04365605735839,64.82950743971287,7799.0
370.4391404186797,198.1351097838241,,Packaging,Senior,Grade A,Night,Reactive,Line 2,18.343623596378002,77.34052287974686,5472.0
554.4496243108417,389.48699562775073,1.4734294611752596,Packaging,Expert,Grade A,,Preventive,Line 2,25.895426825836424,34.495225497755854,10591.0
196.4008472057377,101.84278736490617,9.830221755061297,CNC,Senior,Grade C,Day,Preventive,Line 3,30.31401518516271,42.11181665562356,13812.0
542.1168905428478,136.14209524661555,54.976272481728294,Injection,Senior,Grade B,Day,Preventive,Line 1,30.051901471689668,41.89490740163225,11291.0
438.00485882847363,181.08886648034132,4.29418260331804,CNC,Expert,Grade B,Night,Reactive,Line 4,19.41104001946005,,14828.0
146.42813847986977,101.35150627190808,45.90280512391207,Packaging,Junior,Grade C,Rotating,None,Line 4,20.06467681417042,52.601272119939985,11016.0
,390.03414142336,37.438695148517866,Assembly,Expert,Grade A,Night,None,Line 3,24.87569390421723,66.34331031129109,1258.0
306.87542448020497,270.7457438039357,2.8620542466899246,Injection,Trainee,Grade A,Day,None,Line 1,23.148031281938174,66.63156104121958,14750.0
123.12548624497785,44.031650399755605,0.04364790430614773,Injection,Expert,Grade A,Night,Reactive,Line 2,27.843043598754655,58.63772317278071,5757.0
368.1835890877359,248.26356203141555,30.119948552642505,Packaging,Junior,Grade C,Day,Reactive,Line 1,24.929174002966853,59.551112959600616,6965.0
214.86924807058804,321.2496755763992,7.040725547991471,Assembly,Junior,Grade B,Night,None,Line 2,18.28165450162244,72.11581949432339,12292.0
318.2264164698367,58.468031533913084,52.332933554260904,Assembly,Senior,Grade C,Day,None,Line 4,21.983898495912058,49.84682188762209,14447.0
308.15934292126997,248.05234149157218,28.846479517712698,,Senior,Grade B,Night,Reactive,Line 1,30.620886189685134,30.617147414803874,
351.2705680630549,174.75228982614505,14.066637676905563,CNC,Expert,Grade B,Day,None,Line 2,25.161123576240488,40.65151443763788,2126.0
520.0277751621894,249.3316600751569,,Assembly,Senior,Grade C,Day,Preventive,Line 1,29.171282523844226,31.768105534411234,5596.0
485.99582364190763,130.93813792516158,50.14635707777484,Injection,Expert,Grade B,Night,Reactive,Line 1,23.63214538987698,49.67481113995227,14307.0
533.9607302345743,279.76595872479095,43.12432555907853,Assembly,Senior,Grade B,Night,None,Line 1,27.477491069847346,47.89178127148341,13263.0
377.62065518811477,281.67979922701045,,Packaging,Junior,Grade B,,None,Line 3,20.36604504131743,34.93149672672976,625.0
400.21864596874167,234.2219736076791,5.11840486140144,Assembly,Senior,Grade A,Rotating,Reactive,Line 2,28.311465741103568,67.75127954337327,11005.0
303.85295769622246,372.55136762583766,37.471068012474426,CNC,Trainee,Grade C,Day,Reactive,Line 2,29.012134649835417,57.65303670028015,7908.0
452.9539294465277,367.4126166286694,52.168954987851855,CNC,Junior,Grade A,Day,Preventive,Line 4,19.26196362762324,41.28508528492071,14759.0
186.54555837317392,57.11248926474171,45.95403773915666,CNC,Trainee,Grade C,,Reactive,Line 2,20.56635040274611,,6781.0
327.0955023687227,144.3617918345712,7.089401155947572,Injection,Junior,Grade A,Day,Reactive,Line 4,24.48044983025304,63.39655960209977,3817.0
451.3700314405004,171.13319106485895,56.95676217335953,Assembly,Expert,Grade B,Night,Preventive,Line 3,26.92411430970684,,5857.0
484.4970338808572,59.89665029705569,4.184062363050868,CNC,Junior,Grade A,Night,None,Line 4,26.924878684047805,79.14441653198055,5922.0
208.93388031958713,228.50946498242922,33.4142589285364,Packaging,Senior,Grade A,Rotating,Reactive,Line 4,27.35484172805993,38.871303292776346,3068.0
174.40532520587504,48.849388500138716,56.70073993457514,Packaging,Trainee,Grade C,Day,None,Line 3,28.001813457995794,68.58501319791418,1569.0
230.03770458992264,284.10476030306154,49.33540371543133,Packaging,Junior,Grade C,Night,Preventive,Line 3,25.08073292809223,78.41432415550557,14184.0
558.4809038738535,40.96784520373046,40.84973968147219,Injection,Expert,Grade A,Day,Reactive,Line 3,26.047976849519127,66.27510901058324,12634.0
147.14262710320745,51.4971736691028,51.38061989035847,CNC,Trainee,Grade C,Rotating,Preventive,Line 1,18.117685873316166,63.28885346750911,3695.0
575.6094822078927,340.1511422481868,40.39687891832077,CNC,Junior,Grade B,Night,None,Line 2,20.332409874791306,75.16607234093689,7735.0
597.3025551067257,130.9393558499306,3.296928885608754,Assembly,Expert,Grade B,Rotating,Preventive,Line 1,24.979896589328845,43.456609694283614,11616.0
487.39104134802017,69.24241775221294,21.052316723668525,Injection,Junior,Grade B,Day,Reactive,Line 4,28.438302812984986,43.85778752329092,12201.0
475.4197243832463,183.8079513649389,25.62735170938212,Packaging,Junior,Grade C,Day,Reactive,Line 3,29.324948600327584,62.058019435219414,5943.0
575.7089959123443,58.34153617706492,32.7826356588155,Assembly,Trainee,Grade C,Day,None,Line 3,28.205211689127726,74.10688898457738,1143.0
231.0783713606118,310.14766258498213,13.77842633838753,Packaging,Junior,Grade A,Rotating,None,Line 1,24.809638125992933,60.868707418178374,8028.0
147.0707469555723,217.8930162935652,52.87034519155179,Packaging,Trainee,Grade C,Night,None,Line 4,21.937885669856144,78.85243781547562,12734.0
508.01219498046896,238.6956925859247,13.722039757289421,CNC,,Grade A,Rotating,None,Line 2,24.22602624338115,41.145115468337636,14196.0
168.8836257746396,311.08439057115066,,Assembly,,Grade C,Night,Reactive,Line 4,18.130128573260766,71.29398014288564,1248.0
103.61315564838645,,52.596446054318925,Injection,Trainee,Grade C,Day,Reactive,Line 3,26.371432385565555,76.36318241255918,4296.0
182.15997351270806,89.05304359538852,43.9687834876968,,Junior,Grade A,Day,Reactive,Line 4,19.04393665753946,51.35011989762121,12428.0
307.71142466316775,140.90066274942612,8.160757900920377,CNC,Junior,Grade B,Rotating,Preventive,Line 1,20.03546132823197,78.0991263366165,5500.0
337.4531769238192,103.23980204603161,57.08365110288812,CNC,Junior,Grade C,Night,Preventive,Line 4,26.76367268633168,40.10738102277896,10508.0
112.50088315593027,59.453924356345965,,Packaging,Junior,Grade A,Day,None,Line 1,18.186881412840492,,14405.0
310.56506702714626,233.5062610666627,12.004034383482058,CNC,Trainee,Grade C,Day,None,Line 4,26.02977466612203,75.14040297278429,13242.0
394.23994951029823,129.92785187529773,8.354585641387004,CNC,Senior,Grade C,Rotating,,Line 4,26.937321222483916,33.307293608137826,2273.0
564.5393683535891,95.43315375532708,40.01502327863331,Packaging,Trainee,Grade C,Rotating,Reactive,Line 1,29.035850189236307,56.06658040112182,8077.0
198.2061804785203,223.65301655126115,48.444604486441506,Injection,Junior,Grade C,Night,Preventive,Line 1,18.952427391489312,56.44195257485285,5419.0
189.70460339453263,268.24541264642994,14.280951736613085,Packaging,Trainee,,Day,None,Line 2,18.041043287551258,32.84867134499137,9764.0
282.50104029930696,317.95681897418154,58.7549093739614,Assembly,Senior,Grade A,,None,Line 2,28.736010515018002,31.976558005373967,12741.0
591.5003508178165,46.29763150859023,8.354627543171194,Packaging,Expert,Grade C,Night,Reactive,Line 4,22.060754308788223,30.254839040727045,12340.0
,229.46244108795617,18.95211088138076,Packaging,Senior,Grade A,Night,Preventive,Line 3,30.420873101330127,56.22544217094492,3248.0
102.8112803970791,136.14558735974123,29.41855399796228,Injection,Senior,Grade A,Rotating,None,Line 3,20.5895603177467,53.1907801984583,1020.0
218.11972438977386,396.9726634044057,48.53085536632588,Packaging,Expert,Grade B,Night,None,Line 2,26.197080574882417,77.02300967781954,4989.0
370.3168240007532,96.49720637041455,22.59255186269771,Packaging,Senior,Grade A,Night,None,Line 2,19.531735300958072,47.11531579290505,4691.0
294.5227373398242,197.62447601011843,10.793780964707233,CNC,Senior,Grade A,Night,None,Line 4,23.637662077661716,62.911369776567525,8776.0
482.59598998624824,389.2094760711218,27.89617544782933,Packaging,Trainee,Grade B,Rotating,Preventive,Line 1,30.348901529565026,30.37817073203037,1559.0
395.7812253974607,116.71498999968864,28.589717356310477,Injection,Senior,Grade C,Rotating,Preventive,Line 1,26.516865117746143,63.176922290011504,11691.0
370.91774762834086,330.48313195593863,0.9723120675796237,CNC,Senior,Grade B,Day,None,Line 1,27.65463850073082,75.67300120134558,915.0
247.95685478941516,127.4941753730401,1.2533036301224332,Packaging,Junior,Grade C,Rotating,Reactive,Line 3,21.163584625658096,47.73839783325289,13382.0
366.9599414750392,67.09490853389028,16.658328012863635,CNC,Senior,Grade C,Rotating,None,Line 3,30.91851288515243,45.70285508918128,6587.0
400.10717403953333,55.391866787926304,44.47324924824467,Assembly,Trainee,Grade A,Night,Reactive,Line 3,26.72875416486952,61.3014932436275,
173.18647511751078,381.5459589379253,21.959417911904367,Packaging,Expert,Grade C,Day,None,Line 3,19.482396779077526,46.427603272874315,14711.0
462.6513181614178,116.64162573422621,12.672263158486992,Packaging,Junior,Grade B,Rotating,None,,18.217731469712227,50.12091877382556,4816.0
284.32515719415426,145.103795297957,6.778478205399252,CNC,Trainee,Grade B,Day,Reactive,Line 4,18.222915231194083,43.655827043164365,4401.0
465.98336924893596,388.087574973681,16.83133367888686,Packaging,Junior,Grade C,Night,None,Line 4,18.71696509102195,47.244460313946774,
172.4095020348062,276.6608301739104,28.886353229895075,Packaging,Senior,Grade B,Rotating,Preventive,Line 3,30.762622071802596,63.970530621556385,13266.0
421.3908048684282,215.7257032493301,5.602768263999447,Injection,Trainee,Grade B,Night,Reactive,Line 3,23.017302215377146,76.11875932130924,11131.0
93.97928761782441,196.7517967778088,0.8960360875000961,Packaging,Junior,Grade A,Night,Preventive,,22.175255385634575,59.15577378579833,11882.0
,57.48313065567363,7.638422515361276,Injection,Trainee,Grade A,Day,Reactive,Line 1,23.831640126832347,30.501672446416485,11832.0
543.3828658521811,342.0201365864744,44.2787716677531,Assembly,Junior,Grade A,Rotating,Preventive,Line 4,23.73400212276296,43.19462808993817,2992.0
319.9654170652726,,27.978584242900308,Assembly,Senior,Grade C,Day,None,Line 2,,77.61192643262248,4914.0
344.08867371829854,,26.710034704064284,CNC,Expert,Grade A,Night,None,Line 4,19.28559213418931,,14128.0
551.9404663114801,167.24457766878714,1.1851575007356097,CNC,Expert,Grade B,Rotating,Reactive,Line 4,19.520772296755617,35.7823619800276,13080.0
,358.7475700568319,42.65666883750747,CNC,Trainee,Grade A,Night,Preventive,Line 4,26.388641775180275,,11505.0
420.38604726099345,125.11891674013243,12.114533361598639,CNC,,Grade B,Day,None,Line 1,23.555690722956715,78.22645115194601,5111.0
195.41663748732316,260.0441786790661,5.451930557496465,Packaging,Trainee,Grade A,Day,Preventive,Line 3,30.634375430827056,46.22859478801699,1579.0
122.41803533287144,215.65692576966504,50.52197426734642,Injection,Trainee,Grade B,Night,Preventive,Line 1,24.49231394682744,65.05034047016338,12318.0
263.7429179307135,334.66781690617023,29.136477342811794,CNC,Senior,Grade A,Day,Reactive,Line 3,25.04888205993088,57.99912077568149,9261.0
495.3133228063987,52.97926148044735,44.935984879099585,Assembly,Senior,Grade A,Day,None,Line 2,30.99542973814758,46.852482927538944,5357.0
312.3554013817003,333.8129517383097,49.31309376616621,Packaging,Junior,Grade A,Night,Reactive,,25.022970352862735,37.666789045926,12931.0
